"","x"
"1",0.469135802469136
"2",1.50617283950617
"3",2.22222222222222
"4",0
"5",1.32098765432099
"6",0.962962962962963
"7",6.7037037037037
"8",2.61728395061728
"9",2.44444444444444
"10",6.08641975308642
"11",13.8765432098765
"12",5.25925925925926
"13",37.8148148148148
