"","x"
"1",0.652173913043478
"2",2.91304347826087
"3",2.69565217391304
"4",0.521739130434783
"5",1.08695652173913
"6",10.7391304347826
"7",3.60869565217391
"8",7.56521739130435
"9",8.91304347826087
"10",3.34782608695652
"11",4.91304347826087
"12",32.1304347826087
"13",30.0434782608696
