"","x"
"1",6.22222222222222
"2",1.44444444444444
"3",4.66666666666667
"4",0.62962962962963
"5",0
"6",4.55555555555556
"7",0.0740740740740741
"8",0.185185185185185
"9",0
"10",20.6666666666667
"11",5.22222222222222
"12",3.37037037037037
"13",14.5925925925926
