"","x"
"1",0.582278481012658
"2",0
"3",4.9620253164557
"4",14.2658227848101
"5",2.13924050632911
"6",0
"7",0
"8",3.93670886075949
"9",0.40506329113924
"10",5.17721518987342
"11",4.87341772151899
"12",17.5569620253165
"13",6.70886075949367
