"","x"
"1",0.769230769230769
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0.538461538461538
"9",10.9230769230769
"10",0.769230769230769
"11",1
"12",11.6923076923077
"13",36.3076923076923
