"","x"
"1",4.92857142857143
"2",6.14285714285714
"3",1.92857142857143
"4",0.571428571428571
"5",7.35714285714286
"6",10.5
"7",16.7142857142857
"8",8.57142857142857
"9",10.2857142857143
"10",1.28571428571429
"11",5.71428571428571
"12",15.5714285714286
"13",4.35714285714286
