"","x"
"1",0
"2",3.8
"3",21.0571428571429
"4",11.0857142857143
"5",0
"6",0
"7",0.0571428571428571
"8",6.77142857142857
"9",3.11428571428571
"10",0.771428571428571
"11",17.0285714285714
"12",1.2
"13",0
