"","x"
"1",0
"2",0
"3",3.70967741935484
"4",5
"5",1.16129032258065
"6",2.41935483870968
"7",0
"8",4.03225806451613
"9",4.58064516129032
"10",13.4193548387097
"11",2.54838709677419
"12",0
"13",10.3548387096774
