"","x"
"1",0
"2",0
"3",0
"4",18.6153846153846
"5",19.8461538461538
"6",16.3076923076923
"7",4.07692307692308
"8",0
"9",0
"10",3
"11",7.84615384615385
"12",0
"13",26.6153846153846
