"","x"
"1",11.1029411764706
"2",6.89705882352941
"3",1.60294117647059
"4",13.3676470588235
"5",0.382352941176471
"6",16.8235294117647
"7",8.14705882352941
"8",16.4852941176471
"9",2.98529411764706
"10",23.9558823529412
"11",5.52941176470588
"12",20.3088235294118
"13",32.25
