"","x"
"1",0
"2",1
"3",12.6470588235294
"4",8.97058823529412
"5",1.5
"6",12.1176470588235
"7",7.70588235294118
"8",6.23529411764706
"9",0.176470588235294
"10",0.852941176470588
"11",2
"12",9.14705882352941
"13",19.3529411764706
