"","x"
"1",0.692307692307692
"2",5.53846153846154
"3",7.69230769230769
"4",11.3846153846154
"5",4.15384615384615
"6",3.53846153846154
"7",1.46153846153846
"8",0.153846153846154
"9",2.07692307692308
"10",4.69230769230769
"11",6.69230769230769
"12",4
"13",18.0769230769231
