"","x"
"1",0
"2",0
"3",0
"4",0
"5",0.0222222222222222
"6",7.82222222222222
"7",8.93333333333333
"8",3.8
"9",0
"10",0
"11",2.15555555555556
"12",18.7333333333333
"13",39.9111111111111
