"","x"
"1",4.74358974358974
"2",2.69230769230769
"3",6.23076923076923
"4",4.35897435897436
"5",3.23076923076923
"6",4.38461538461539
"7",1.07692307692308
"8",0.769230769230769
"9",5.30769230769231
"10",13.0769230769231
"11",20.6410256410256
"12",51.2564102564103
"13",22.2820512820513
