"","x"
"1",3.93922651933702
"2",3.55580110497238
"3",1.40220994475138
"4",1.3878453038674
"5",0.131491712707182
"6",0.228729281767956
"7",0.081767955801105
"8",1.36906077348066
"9",2.14364640883978
"10",4.84530386740331
"11",7.80441988950276
"12",1.58232044198895
"13",0.187845303867403
