"","x"
"1",9.42857142857143
"2",2.57142857142857
"3",16.1428571428571
"4",0
"5",0.142857142857143
"6",0.428571428571429
"7",0
"8",0.428571428571429
"9",0
"10",0
"11",0
"12",0
"13",25
