"","x"
"1",0
"2",0
"3",0
"4",0
"5",0.688524590163934
"6",0.180327868852459
"7",0
"8",0.0163934426229508
"9",33.2459016393443
"10",1.18032786885246
"11",0
"12",0.0983606557377049
"13",29.8196721311475
