"","x"
"1",5.11320754716981
"2",0.490566037735849
"3",3.86792452830189
"4",0
"5",0
"6",0.528301886792453
"7",9.0188679245283
"8",0
"9",0
"10",0.509433962264151
"11",4.35849056603774
"12",16.9622641509434
"13",9.94339622641509
