"","x"
"1",0.0184049079754601
"2",1.25766871165644
"3",1.62576687116564
"4",0
"5",5.2760736196319
"6",10.9877300613497
"7",0.828220858895706
"8",4.96932515337423
"9",3.98159509202454
"10",14.3067484662577
"11",7.2760736196319
"12",1.02453987730061
"13",4.07975460122699
