"","x"
"1",1.32727272727273
"2",0
"3",1.30909090909091
"4",0
"5",0
"6",0
"7",0.0545454545454545
"8",6.09090909090909
"9",1.36363636363636
"10",13.2909090909091
"11",26.6363636363636
"12",10.3090909090909
"13",11.2727272727273
