"","x"
"1",38.1111111111111
"2",0
"3",0.555555555555556
"4",0
"5",0
"6",0
"7",0
"8",0.611111111111111
"9",1
"10",22.1666666666667
"11",63.4444444444444
"12",101.444444444444
"13",26.5
