"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0.0425531914893617
"7",0
"8",0.276595744680851
"9",4.12765957446809
"10",0.25531914893617
"11",0.638297872340426
"12",2.34042553191489
"13",15.1702127659574
